# Fiwo Root Dictionary — 1493 entries
# GENERATED from Canon/lexicon.json by Tools/build.py — do not edit by hand
#
# One entry per line, pipe-delimited, grouped by part of speech:
#   word | tier | English key | definition
#
# The English in column 3 is a LOOKUP KEY, not a translation. Fiwo roots do not map
# one-to-one onto English words — the definition in column 4 is the actual meaning, and it is often
# narrower, wider, or differently cut than the English key suggests.
# Read the definition before using a word. If no definition covers the concept you
# want, say so and build a Rule 36 compound; never stretch a key to fit.

=== Grammar — 88 entries ===
-a | tier 0 · grammar core | Biological Noun Derivation | Derives a biological noun, such as a living organism, plant, animal, or body part.
snibexe | tier 2 · extended | Humid | Containing much moisture in the air.
sogeswe | tier 2 · extended | Electronic | Of, relating to, or operated by electronics; digital.
sone | tier 3 · long tail | Spicy / Pungent | Having a sharp, burning, hot, or strong taste.
strene | tier 1 · core | Soon. | Within a short time from now; in the near future. A temporal modifier, deferred to this batch by the Q8 ruling on temporal adjuncts.
sube | tier 1 · core | (Probable / Likely) | Highly probable or likely to happen.
suke | tier 1 · core | your's | Strictly belonging to or associated with the listener.
suve | tier 1 · core | Your / Yours (formal) | Strictly belonging to or associated with the formal/respected listener (possessive of suv, Rule 35).
tafe | tier 1 · core | three | This refers to the cardinal number that is the sum of one and two.
tande | tier 1 · core | Big / Large / Great | This word describes something of considerable size, extent, or capacity.
tebe | tier 2 · extended | Especially / Particularly | This describes an entity or state that stands out above all others in a specific context; to a distinctly higher degree than is usual.
toce | tier 1 · core | Sorry / Pardon / Apology. | This word describes a state of feeling regret or penitence for an action. (Usage: Apology only — the sense of 'sorry' for one's own wrong action. For the sympathy sense of English 'sorry' (regret at another's misfortune, having caused nothing), use azmu or the phatic ov. See How to say that.)
tsake | tier 1 · core | Angry | This describes a strong subjective state of annoyance, displeasure, or furious hostility.
tsenge | tier 1 · core | Often. | With high frequency; more than evle (sometimes) but less than ovce (always). Completes the amce–evle–tsenge–ovce frequency scale.
tute | tier 1 · core | Sweet. | This describes the taste sensation characteristic of sugars. (Usage: Distinct from the other basic tastes: sour, salty, or bitter.)
ubme | tier 2 · extended | Public | Done, perceived, or existing in open view; open to the community.
ucde | tier 2 · extended | Proud | Feeling deep pleasure or satisfaction as a result of achievements, qualities, or possessions.
udce | tier 3 · long tail | Tight | Fitting closely; held or closed firmly in place.
ugte | tier 3 · long tail | Barely / Scarcely | A relative degree modifier indicating the lowest perceptible amount of a trait, state, or action; almost not at all.
ulime | tier 1 · core | Half | This describes a quantity representing exactly one of two equal parts of a whole (50%). (Usage: Distinct from mide (middle), which refers to a spatial or temporal center.)
upfe | tier 3 · long tail | Unequal | Not the same in quantity, size, degree, value, or status.
usate | tier 2 · extended | Straight | This describes an entity moving continuously in one direction without curving, bending, or deviating structurally.
uxbe | tier 3 · long tail | Loose | Not firmly or tightly fixed in place; relaxed or detached.
uzume | tier 2 · extended | Enough | This word describes a quantity or degree that is mathematically sufficient or adequate to satisfy a baseline need or demand.
veke | tier 1 · core | Low / Short (Vertical) | This describes something having a small vertical extent or measuring a short distance from bottom to top.
vice | tier 3 · long tail | Brave / Courageous | This describes a psychological state of facing danger, pain, or difficult situations despite the presence of fear.
vilde | tier 2 · extended | Direct / Unmediated | Describes an action or entity that proceeds in a straight logical sequence without any interruption, intermediaries, or secondary steps.
vokre | tier 3 · long tail | Greedy | Having or showing an intense, selfish desire for wealth, power, or food.
vome | tier 1 · core | Less / Fewer | This describes a mathematically smaller quantity, extent, or degree of something.
vyhe | tier 3 · long tail | Mild / Bland | Lacking strong flavor, spice, or intensity.
wable | tier 1 · core | Mutual / Reciprocal | Indicates that a plural subject is performing an action upon one another.
wage | tier 1 · core | Soft. | This word describes something easy to mold, cut, compress, or fold.
wane | tier 1 · core | Left. | This refers to the direction or side towards the west when facing north; the side of the body which contains the heart in most humans.
wapse | tier 2 · extended | Flat. | This describes a surface that is level and smooth, with no raised areas or indentations.
waske | tier 1 · core | Old. | This word describes something that has existed for a long time.
waze | tier 1 · core | Weak. | This word describes something lacking the power to perform physically demanding tasks.
wece | tier 2 · extended | Well (Satisfactory). | This word describes something as subjectively being satisfactory, correct, or proper.
weoke | tier 2 · extended | Round. | This word describes a shape that is circular, spherical, or cylindrical; having a curved surface with no sharp corners.
wible | tier 1 · core | (Self / Reflexive) | Indicates the action reflects back onto the doer, or emphasizes the exact identity of a specific noun/pronoun.
wose | tier 2 · extended | Short. | This word describes something measuring a small distance from end to end.
wuke | tier 2 · extended | Dry. | This word describes something free from moisture or liquid.
wyde | tier 2 · extended | Safe. | This word describes something protected from or not exposed to danger or risk.
xageje | tier 2 · extended | Forever | For all future time; eternally, everlastingly.
xare | tier 2 · extended | Clear | This word describes something that is easy to perceive, understand, or see through without physical obstruction or logical ambiguity.
xiglehe | tier 3 · long tail | Magenta | Exhibiting a vivid purplish-red color between leupe (red) and luoke (purple).
xive | tier 1 · core | Expensive | This describes something commanding a high monetary price or requiring a large exchange of financial value.
xyge | tier 2 · extended | Thin. | This word describes something with a small distance between opposite surfaces.
yfuke | tier 2 · extended | Of course / Naturally | Describes a state, conclusion, or action that is mathematically, logically, or socially obvious, natural, and completely without doubt.
ynafe | tier 3 · long tail | Tasty / Delicious | Describes a physical substance that produces a highly positive, pleasurable response when processed by the taste receptors.
ynse | tier 3 · long tail | Somewhat / Moderately | A relative degree modifier indicating a medium, average, or partial amount of a trait, state, or action.
zaterte | tier 2 · extended | Lime / Light Green | Exhibiting a bright, light green color, like young leaves in spring. A pale, vivid shade of luare (green).
zave | tier 1 · core | High / Tall | This describes something having a great vertical extent or measuring a long distance from bottom to top.
zewe | tier 1 · core | Nine | This refers to the cardinal number equivalent to the product of three and three.
zihe | tier 2 · extended | Famous | Known about by many people; widely celebrated or recognized.
zode | tier 3 · long tail | Loud / Noisy | This describes an entity or environment producing a high volume of auditory energy or intense sound.

=== Verb — 295 entries ===
acumuli | tier 3 · long tail | Trade / Exchange | To give one thing and receive another in return; to exchange goods or services with another party.
aefi | tier 3 · long tail | Slip / Slide | To slide accidentally or lose one's footing on a slippery surface.
afbi | tier 3 · long tail | Crawl | To move forward close to the ground, typically on hands and knees.
agmi | tier 3 · long tail | Glue / Paste | To fasten, stick, or bind things together using an adhesive substance.
akari | tier 3 · long tail | To roast / To bake | To cook food using dry, ambient heat in an enclosed space (like an oven) or over an open flame.
akdi | tier 3 · long tail | Shout / Yell | To speak, cry out, or call in a very loud voice, typically expressing strong emotion.
arcipi | tier 3 · long tail | To participate / To join | To actively enter into an event, group, or activity and take part in its ongoing processes.
arsumpi | tier 2 · extended | Flow | To move steadily and continuously in a current or stream, as liquids, air, or crowds naturally do; ibvi (pour) is the deliberate act.
asmki | tier 2 · extended | Tie / Bind | To fasten or secure something using a string or rope.
auvi | tier 3 · long tail | Sink | To go down below the surface of a liquid, or fall slowly toward the bottom.
avowi | tier 3 · long tail | To drop / To let fall | To intentionally or accidentally release a physical object from one's grasp, allowing gravity to pull it down. (Usage: Distinct from sowi, the intransitive act of falling.)
baili | tier 3 · long tail | Borrow | To temporarily take or receive physical possession of something with the strict intention of returning it to its owner.
baki | tier 2 · extended | Try / Attempt. | To execute an action with the intent of achieving a specific result, while acknowledging that the outcome is uncertain or experimental.
baqi | tier 2 · extended | Call | This verb means to cry out to someone in order to summon them or attract their attention.
beati | tier 1 · core | Close. | To block an opening, seal a passage, or restrict physical access.
bikli | tier 3 · long tail | Publish / Issue | To officially prepare and issue a book, journal, piece of media, or statement for broad public distribution.
bolytri | tier 3 · long tail | Diagnose | To identify a disease from its signs.
bosli | tier 2 · extended | To hurry. | To move or act with haste; to do something quickly or hastily, or to urge another to do so.
braci | tier 3 · long tail | To chew. | To crush and grind food between the teeth before swallowing.
bumpi | tier 3 · long tail | To complain. | To express dissatisfaction, annoyance, or grievance about something. A speech-act verb alongside akdi (shout) and opdi (whisper).
buzisi | tier 3 · long tail | Buzz / Hum | To produce a continuous low vibrating sound, as an insect's wings or a running machine does.
cafi | tier 1 · core | Run | To move swiftly on foot at a pace significantly faster than a walk.
ceni | tier 1 · core | Live. | This verb means to remain alive or have life.
cetofi | tier 2 · extended | Show / Display | To intentionally make a physical object, concept, or data visually or intellectually apparent to another entity.
cimi | tier 1 · core | Start / Begin | This verb means to begin an action or event.
cirpiwi | tier 3 · long tail | Chirp / Squeak | To produce short, high-pitched sounds, as small birds and small animals do.
colupri | tier 3 · long tail | Explode / Blow Up | To burst apart suddenly and violently with a release of energy, noise, and force.
coqyni | tier 2 · extended | To turn off / To deactivate. | To cause a device, system, or function to stop operating. The antonym of leoci (to turn on / activate).
coti | tier 2 · extended | Cut. | This verb means to separate or divide something using a sharp edge.
cuki | tier 2 · extended | Fight / Argue | To engage in a physical, verbal, or conceptual struggle against an opposing force or entity.
cyri | tier 2 · extended | Fly / Hover / Soar. | To move through the air or space under control, whether by aerodynamic wings, biological capability, or mechanical propulsion.
dagibi | tier 3 · long tail | Assume | To accept a proposition as true without evidence, as a working basis for reasoning or action; differs from atilui (believe), which carries conviction, and from ubli (expect), which is directed at a future event.
denki | tier 2 · extended | Set | To physically arrange, place, or establish something in a fixed, specific state.
dogi | tier 2 · extended | Let / Allow | This verb means to not prevent an action from occurring.
dormi | tier 2 · extended | Swim | To actively propel oneself through liquid.
driji | tier 3 · long tail | Climb | To go up, ascend, or scale something, typically using both hands and feet.
drulsi | tier 3 · long tail | Switch / Toggle | To change something between two alternative states, such as on and off.
dubizi | tier 3 · long tail | Spawn / Be Born / Come Into Existence | To come into existence or enter the world at a specific place and moment, whether by birth, hatching, or sudden appearance.
duxili | tier 2 · extended | Attack | To use force against something or someone in an attempt to harm or overcome; to assault.
dzefi | tier 2 · extended | Agree / Accept | To mathematically or logically align with another entity's opinion, statement, or abstract state.
dzuripi | tier 3 · long tail | Seem / Appear | To present the outward appearance of a property or state while the speaker withholds commitment to its truth; takes a bare modifier or noun complement like the Zero Copula (Daq dzuripi goile = 'He seems sad'). The verb counterpart of udzidu (appearance); distinct from the nop evidential tag, which marks the speaker's inference rather than the subject's appearance.
ebmeri | tier 1 · core | Remember | To successfully retrieve historical data, past events, or abstract knowledge from storage back into active memory.
ebnesi | tier 1 · core | Forget | To lose access to stored mental data; the systemic inability to retrieve a past event or learned concept.
ebziki | tier 3 · long tail | Recognize | To successfully identify an entity or concept from previous experience, stored data, or memory.
edorari | tier 3 · long tail | To deep fry | To cook a physical object by completely submerging it in boiling fat or oil.
efmi | tier 2 · extended | Steal | To take another person's property without permission or legal right.
eipi | tier 3 · long tail | Tear / Rip | To pull apart or into pieces by force.
eksapli | tier 2 · extended | Explain / Describe | To structurally clarify data, logic, or meaning to make it perfectly comprehensible to another mind.
emiti | tier 2 · extended | Follow | To physically move or conceptually travel sequentially behind a target.
enconi | tier 1 · core | Meet | To intentionally or accidentally come into the physical presence of someone.
enri | tier 2 · extended | To go inside / Come inside / Enter | To physically move from the exterior environment into the interior of an enclosure or defined space.
epzi | tier 3 · long tail | Polish | To rub a surface to make it smooth, shiny, and reflective.
erfi | tier 1 · core | Understand / Realize | To mentally comprehend the abstract meaning, logic, or underlying cause of a concept.
erpilsi | tier 3 · long tail | Vomit | To expel the stomach's contents through the mouth.
etypi | tier 1 · core | To get / To obtain | To actively and successfully acquire, gain possession of, or secure a physical object or abstract concept. (Implies active effort or successful acquisition).
eziswi | tier 2 · extended | Implement | To put a plan, decision, or system into effect; to carry out.
fabi | tier 1 · core | Want. | This verb means to have a desire to possess or do something.
falazi | tier 3 · long tail | To journal / To record | To actively write down, log, or systematically record events, thoughts, or experiences that have taken place, typically for personal reflection or historical preservation.
falmi | tier 3 · long tail | To report / To recount | To officially retell, record, or communicate the factual details of events that have already taken place. (Usage: Distinct from nari (to tell), which is general communication; falmi implies an objective recounting of history or data.)
fanzi | tier 3 · long tail | To introduce / To present | To intentionally make a person, concept, or thing known to another entity for the first time.
fasidi | tier 3 · long tail | Include / Involve | To contain an entity as a subordinate part or member of a larger whole or system.
fasnoli | tier 3 · long tail | Disseminate | To spread or publicize information widely; to propagandize.
fatli | tier 3 · long tail | To depend on / To rely on | To require the support, action, or existence of another entity in order to function, survive, or succeed.
fehedi | tier 3 · long tail | Divorce. | To formally dissolve a marital partnership, ending the spouse relation between two individuals; the reverse of jahizi (to marry).
fenuti | tier 1 · core | Tell | To communicate specific information, facts, or instructions directly to another entity.
fewi | tier 3 · long tail | Mix. | This verb means to combine or blend different substances together.
fihi | tier 3 · long tail | To expose / To uncover | To uncover something, removing what covered or protected it.
fodi | tier 3 · long tail | Process. | This refers to a series of actions or steps taken in order to achieve a particular end.
foxipri | tier 3 · long tail | Fade | To lose or shift color, brightness, or intensity gradually; to pass smoothly from one shade into another.
frengi | tier 3 · long tail | Click | To press briefly and release, as a button or a pointing device, producing a single sharp actuation.
fuali | tier 3 · long tail | Catch | To successfully intercept and hold a physical object moving through the air, or to capture an entity that is actively fleeing.
fuqedi | tier 3 · long tail | To demand / To require | To actively ask for something with strict necessity or authoritative expectation.
fuzi | tier 2 · extended | To support / To back | To actively provide conceptual, logistical, or moral backing to a person, idea, or system.
fycisi | tier 2 · extended | Miss / Long for | To feel a painful desire for an absent but still-existing entity, person, or place. Present-directed, unlike haku (nostalgia, past-directed), and affectionate, unlike taju (resentful envy). Transitive: Mik fycisi suk = 'I miss you.'
gakiji | tier 3 · long tail | Guess | To select an answer or form a conclusion without sufficient evidence, aware that one lacks it; the weakest commitment on the belief scale and the acting counterpart of mace (possible). Contrast dagibi (assume), which treats its proposition as a working basis.
gari | tier 1 · core | Play. | This verb means to engage in activity for enjoyment and recreation rather than a serious or practical purpose.
gavudzi | tier 3 · long tail | Emphasize | To give special importance or prominence to something; to stress.
gefri | tier 2 · extended | To go out / Come out | To physically move from the interior of an enclosure or defined space to the exterior environment.
gesi | tier 1 · core | Say / Speak / Talk / Discuss | This verb means to utter words so as to convey information.
gidafi | tier 1 · core | Sell | To permanently transfer the legal ownership of physical goods or abstract services in exchange for money.
gidsi | tier 1 · core | Buy | To obtain physical or legal possession of an entity by paying money.
givi | tier 3 · long tail | Dig / Excavate | To break up and move ground or earth.
gloziti | tier 2 · extended | Shoot | To fire a projectile from a weapon; shot = + o.
glyvi | tier 3 · long tail | Defend | To protect someone or something from harm, danger, or attack.
goji | tier 3 · long tail | Pull. | This verb means to exert force on something to move it toward oneself.
golmi | tier 3 · long tail | Reform /  Improve | To actively make changes to an abstract system, institution, or practice in order to improve it.
grawi | tier 1 · core | Grateful / Thank. | This verb means to acknowledge and appreciate a benefit, favor, or kindness received; to express thanks.
grorowi | tier 3 · long tail | Growl / Roar | To produce a deep, rough, threatening sound in the throat, as an angry animal does.
grunki | tier 3 · long tail | To hug. | To hold someone closely in the arms as a sign of affection or comfort; to embrace.
guami | tier 2 · extended | To calculate / To count / Measure | To actively utilize numbers or perform a mathematical calculation. Derived mathematically by appending the verb suffix -i to the abstract noun gu (Number).
gugi | tier 1 · core | Stand. | This verb means to maintain an upright position, supported by the feet in a vertical orientation.
gulipi | tier 3 · long tail | Download | To actively copy, transfer, or retrieve data from the internet or another system into a local device or file.
hadi | tier 1 · core | Answer / Reply | This verb means to say or write something to deal with or as a reaction to a question.
hatzi | tier 1 · core | Laugh / Smile | To express sudden amusement, joy, or positive emotion through facial alteration and rhythmic vocalization.
haxani | tier 2 · extended | To reach / To stretch out to | To successfully stretch out to, make physical contact with, or achieve a mathematical or conceptual limit.
hekri | tier 1 · core | wear | To have clothing, footwear, or an accessory on the body; to be dressed in something.
hevi | tier 3 · long tail | Forgive | To logically or emotionally pardon an offense, effectively terminating any anger, resentment, or desire for punishment toward another entity.
hi | tier 1 · core | To Be / To Exist As | To Be / To Exist. An explicit copula and existential verb. It is strictly forbidden in its unmodified form and must always bear a consonant suffix (such as tense, aspect, or an infinitive stacker) to be legally processed by the SVO track.
hici | tier 1 · core | Walk. | This verb means to move at a regular pace by lifting and setting down each foot in turn.
hudywi | tier 3 · long tail | To Cough | To expel air from the lungs with a sudden sharp sound, typically to clear the throat or respiratory airways.
hufribi | tier 3 · long tail | Flip / Invert | To turn something over or reverse its orientation, order, or arrangement.
huji | tier 3 · long tail | Hang | To attach, suspend, or be attached at the top so that the lower part is free.
ibagi | tier 1 · core | Learn | To acquire new knowledge, skills, or data through abstract study or physical experience.
ibvi | tier 3 · long tail | Pour | To flow or cause to flow in a stream from a container.
idoji | tier 3 · long tail | Remain | To be mathematically or physically left over after other parts have been removed or consumed.
ifezi | tier 2 · extended | Decide | To mathematically collapse a set of choices into a single, final logical resolution.
ikapi | tier 3 · long tail | To influence / To affect | To exert a non-physical force or abstract power upon an entity, thereby altering its development, behavior, or conceptual state.
ilpi | tier 3 · long tail | Kneel | To support oneself on one or both knees.
ipti | tier 3 · long tail | Spill | To cause or allow liquid or solid to run or fall from a container.
iqi | tier 3 · long tail | Doubt | To feel uncertain about something, or to lack conviction in a truth. (Usage: Leans away from a claim's truth. For a weak positive lean on partial evidence (classically something bad or hidden), use skaxebi (to suspect).)
iraki | tier 1 · core | Cry | To shed biological tears as a physiological response to distress, pain, or overwhelming subjective feeling.
ivati | tier 3 · long tail | Weigh | To actively measure the heavy weight or physical mass of an object or biological entity
ixovi | tier 2 · extended | To receive / To endure / Be subject to | To passively take in an action, object, or circumstance placed upon the subject by an outside force; to bear or endure an experience. (Usage: The 'undergo/endure' sense: passively taking in something imposed. Distinct from jopxi (to accept delivery of something offered).)
izli | tier 3 · long tail | Invite | To formally or friendly request the presence or participation of someone.
jacifi | tier 2 · extended | Resemble / Be like | To be similar to or look like something.
jahizi | tier 3 · long tail | Marry. | To enter into a marital partnership with another individual, forming the spouse relation (hazba / sifa); the act that establishes a marriage.
jami | tier 1 · core | Write. | This verb means to mark letters, words, or other symbols on a surface to record information.
jedi | tier 1 · core | Have. | This verb means to possess, own, or hold something as property or a characteristic.
jipri | tier 1 · core | Wash | To clean something (like the body, clothes, or dishes) using water and typically soap.
jisi | tier 3 · long tail | Drip | To fall in small, distinct drops of liquid.
jobori | tier 1 · core | To arrive / To reach | To actively reach a destination, limit, or end point. (Usage: Emphasizes actively reaching a destination, limit, or endpoint. Compare ovami (completing a journey into a destination).)
jofi | tier 1 · core | Help / Assist. | To make it easier for someone to do something by offering one's services or resources.
jomyti | tier 2 · extended | Invest | To commit money to something expecting future gain.
jopxi | tier 2 · extended | Receive | To passively or actively accept delivery and take possession of something offered or sent. (Usage: The 'take delivery' sense: accepting something offered or sent. Distinct from ixovi (to receive/endure something imposed by an outside force).)
juhi | tier 3 · long tail | Worry | To feel anxious, uneasy, or troubled about potential problems.
jyqi | tier 3 · long tail | Refuse / Reject | To show or state unwillingness to accept, do, or grant something.
kani | tier 1 · core | Know. | This verb means to possess knowledge, facts, or skills.
karxi | tier 1 · core | Find / Discover. | This verb means to discover or perceive by chance or unexpectedly, or to become aware of something new.
kekusni | tier 3 · long tail | Copy / Duplicate | To produce an exact duplicate of something, leaving the original unchanged.
kiagi | tier 2 · extended | Keep / Save | To retain continuous physical or legal possession of an object or state.
kifybi | tier 2 · extended | Protest | To publicly express strong objection.
kili | tier 1 · core | Touch / Feel. | This verb means to perceive through physical contact or the sense of touch.
kimari | tier 3 · long tail | Kill | To intentionally force the death or systemic termination of a biological entity.
kimugi | tier 1 · core | Die | To permanently cease biological functions; the absolute termination of a living system.
koci | tier 1 · core | Need. | This verb means to require something because it is essential or very important.
kokidi | tier 2 · extended | Examine | To inspect closely and carefully; to scrutinize or study.
kopi | tier 2 · extended | To order / To command | To give an authoritative instruction or direct order to another entity.
krekiki | tier 3 · long tail | Crack / Creak | To produce a sharp snapping or slow grinding sound, as of wood straining or ice splitting.
krendi | tier 2 · extended | To share. | To give a portion of something to others, or to use or possess something jointly with others.
kritri | tier 1 · core | To teach. | To give systematic instruction to someone; to cause another to learn a skill or body of knowledge. The transitive action of the ibalira (teacher). (Usage: Distinct from ibalirai (to act teacherly) and tehidi (to study).)
kufugli | tier 1 · core | Travel | To journey from one place to another, especially over a long distance.
kujondi | tier 3 · long tail | Resist / Withstand / Endure | To hold firm against a force, effect, or pressure without yielding or being changed by it.
kupi | tier 1 · core | Ask. | This verb means to say something in order to obtain an answer or some information.
kupmi | tier 2 · extended | Serve | To actively perform duties, provide help, or supply resources to another entity.
kuri | tier 1 · core | Fear / Afraid | This verb means to be afraid of someone or something.
kutgi | tier 2 · extended | To become / To turn into / To succeed | To undergo a complete transformation into a new state or entity, or to successfully bring an intended result into reality. (Usage: Distinct from tumi (change), which just means to alter; kutgi implies a finalized transformation or success.)
kyti | tier 1 · core | Like. | This verb expresses positive feelings towards something or someone and is completely subjective.
laeki | tier 2 · extended | To choose / To select | To actively pick out one or more physical or conceptual options from a larger set of alternatives.
lanti | tier 2 · extended | Add | To mathematically or physically join an entity to an existing group to increase the total quantity.
laswiti | tier 2 · extended | Represent / Stand for | To act or speak on behalf of another; to stand for.
lemespi | tier 2 · extended | Arrest | To seize and hold a person by legal authority.
leoci | tier 2 · extended | Turn on / Activate | To activate, power on, or initiate the active function of a machine, system, or electronic device. (Usage: Distinct from cimi (to start an event) and xosi (to physically open a door).)
lini | tier 1 · core | Cause. | To make something happen or exist; to bring about a result or effect.
linuci | tier 2 · extended | Happen / Occur | To take place or come into existence as an event, typically used for an action that has no specific, conscious agent.
loki | tier 1 · core | Read | This verb means to look at and comprehend the meaning of written or printed matter.
luhaci | tier 1 · core | To Treat / To Heal / Cure | To give medical care or attention to a person, illness, or injury.
lympi | tier 3 · long tail | To rust / To oxidize / To corrode | To corrode through air or moisture; to rust or oxidize.
maji | tier 1 · core | Breathe. | This verb means to take air into the lungs and expel it.
malxi | tier 3 · long tail | Dance | To move one's body rhythmically, often in sequence with music, to express emotion or engage in a social activity.
mexi | tier 3 · long tail | Birth. | This verb means to give life to a child or offspring.
mori | tier 2 · extended | Grow. | This verb means to increase in physical size, quantity, or maturity over a period of time.
movimpi | tier 2 · extended | Focus | To concentrate attention or energy on something.
naci | tier 1 · core | Work. | This verb means to perform labor, professional tasks, or exert effort to produce a result.
naglifi | tier 2 · extended | Insist | To hold firmly to a demand or assertion; to press a point despite resistance.
neki | tier 1 · core | Sit. | This verb means to rest with the body supported by the buttocks or thighs; to occupy a seat.
nikri | tier 3 · long tail | To swallow. | To move food, drink, or saliva from the mouth down the throat into the stomach.
niwi | tier 3 · long tail | Scrape | To drag a hard, sharp, or rough implement across a surface, typically to clean, smooth, or remove material.
nojapi | tier 2 · extended | Watch / Check / Stare | To observe an entity or event attentively over a continuous period of time.
nomi | tier 1 · core | Eat / Consume. | This verb means to put food into the mouth, chew, and swallow it as a fundamental biological action.
nunulpi | tier 3 · long tail | Cooperate / Collaborate | To work together toward a shared goal.
nyrsi | tier 1 · core | Carry / Bring | To physically support the weight of a load and transport it from one location to another.
nyxidi | tier 2 · extended | Rent | To pay for the temporary use of something owned by another.
ombi | tier 1 · core | Send / Deliver | To cause a physical object or abstract message to be conveyed to a separate destination.
onasi | tier 2 · extended | To plant / To cultivate | To actively grow, tend to, or farm biological crops or plants.
onli | tier 3 · long tail | Rub | To apply friction or pressure to a surface by moving something back and forth over it.
opcori | tier 3 · long tail | Stir / Mix (mechanically) | To move a spoon or other implement around in a liquid or other substance in order to mix it thoroughly.
opdi | tier 3 · long tail | Whisper | To speak very softly using one's breath rather than vocal cords to prevent others from hearing.
orari | tier 3 · long tail | To stir-fry / To sauté | To cook food quickly by moving it continuously in a small amount of hot oil over high heat.
otani | tier 1 · core | Cook | To chemically or physically alter food matter for consumption by systematically applying thermal energy.
ovami | tier 2 · extended | To arrive | To complete a physical or conceptual journey and successfully transition into a final destination. (Usage: Emphasizes completing a journey and transitioning into the destination. Compare jobori (to actively reach a point, limit, or endpoint).)
owadi | tier 3 · long tail | Spend | To mathematically exhaust, exchange, or use up a measurable resource, such as time or money.
oxopi | tier 3 · long tail | To organize / To coordinate | To actively arrange entities, systems, or events into a structured and logical order.
oxti | tier 2 · extended | Protect | To actively maintain a barrier that keeps an entity or system safe from physical harm or logical corruption.
ozepi | tier 2 · extended | To wish / To desire | To feel or express a strong hope or longing for a specific outcome or reality, often one that is not immediately or easily attainable.
ozoxi | tier 2 · extended | To occupy / To take up | To fill a physical space, consume a duration of time, or hold a specific position.
pabici | tier 3 · long tail | Analyze | To examine something in detail to understand its parts and structure.
pagari | tier 1 · core | Pay | To transfer money or abstract value in exchange for goods or services.
pampigi | tier 2 · extended | Intend / Mean to | To have a specific action, use, or outcome in mind as one's plan or purpose.
pauli | tier 2 · extended | Feel. | This verb means to experience an emotion or sensation.
pegi | tier 3 · long tail | Fold | To bend something flexible over on itself so that one part of it covers another.
peteswi | tier 2 · extended | Spend | To pay out money in exchange for goods or services.
petni | tier 3 · long tail | Excrete | This verb means to separate and expel waste matter from the body.
piji | tier 3 · long tail | Warn | To inform someone in advance of an impending danger, threat, or problem.
pli | tier 1 · core | Come. | This verb means to move toward a specific location or the speaker.
pozi | tier 1 · core | Think / Consider | This verb means to direct one's mind toward someone or something or to form ideas.
pywi | tier 1 · core | Listen | To make a conscious effort to hear; to pay attention to sound. (Usage: The active effort, distinct from passive hearing.)
rerbi | tier 1 · core | Stay | To remain in the exact same physical location or conceptual state for an extended duration.
reslihi | tier 1 · core | Hate / Detest | To feel sustained hostile rejection toward a specific entity; the antipode of tazi (love). Stronger and more enduring than neuqu (momentary disgust) or tsake (anger at a single act).
retibi | tier 2 · extended | Return | To reverse course and go back to a previous physical location or baseline abstract state.
rizi | tier 1 · core | To get up / To rise/ to ascend / Wake | To actively move oneself from a lower physical position to a higher one (such as standing up from a bed or chair), or for a celestial body to ascend. (Usage: Distinct from todyri (raise), which is the transitive action of lifting something else.)
roli | tier 1 · core | Drink | This verb means to take a liquid into the mouth and swallow it.
rucemi | tier 2 · extended | Lead | To guide, direct, or mathematically precede others in a physical sequence or organizational structure.
ruwi | tier 3 · long tail | Twist | To turn or spin something around a central axis, or to distort its shape.
ruxigi | tier 2 · extended | Point out / Indicate | To direct attention to something; to indicate.
sapi | tier 1 · core | Make / Create | This verb means to create, construct, or form something.
sapiti | tier 3 · long tail | Invent | To physically create, design, or conceptually originate something that did not previously exist.
sarmi | tier 1 · core | Taste | To perceive the flavor of food or liquid in the mouth.
satsi | tier 2 · extended | Hit / Strike. | This verb means to deliver a blow to someone or something.
seji | tier 1 · core | Stop. | This verb means to cease an action or event.
sexi | tier 3 · long tail | Update | This verb means to make something more modern or current, or to incorporate the most recent information.
sigi | tier 1 · core | Hold. | This verb means to grasp and support something.
sioxi | tier 2 · extended | Hold / Host (an event) | To officially facilitate, provide the space for, or preside over an abstract event, meeting, or performance.
skagi | tier 2 · extended | Break. | This verb means to separate into pieces as a result of a blow, shock, or structural failure.
skaxebi | tier 3 · long tail | Suspect | To tentatively believe something, classically something bad or hidden, on partial evidence; a weak positive lean toward a claim, opposite in direction to iqi (doubt), which leans away.
skiwi | tier 2 · extended | Control. | This verb means to determine the behavior or supervise the running of an entity or system.
skrybi | tier 3 · long tail | To sneeze. | To expel air suddenly and involuntarily through the nose and mouth, typically from irritation.
skumki | tier 2 · extended | Destroy | To break down, ruin, or dismantle a physical object or abstract system so completely that it no longer structurally exists or functions.
smimi | tier 3 · long tail | To kiss. | To touch with the lips as a sign of affection, greeting, or respect.
smotifi | tier 3 · long tail | Restore / Reset | To return something to an earlier or original state.
snugipi | tier 2 · extended | Release | To set free, let go of, or issue to the public.
solfi | tier 2 · extended | To solve / To settle | To actively investigate and successfully find an answer, explanation, or peaceful resolution to a problem or dispute.
sowi | tier 2 · extended | Fall. | This verb describes the action of dropping down under the force of gravity.
splyxi | tier 3 · long tail | Chop / Mince / Dice | To cut food or other materials into small pieces with repeated sharp blows using a knife or similar tool.
